CLUSTER,CLUSTER_LATITUDE,CLUSTER_LONGITUDE,NUMBER_OF_CUSTOMERS_IN_A_CLUSTER,ITERATION,Key,NUMBER_OF_CLUSTERS
8,50.243006666666666,2.514950348266667,15,4,0,10
9,50.65663,5.227448513000001,15,4,0,10
0,49.307747272727276,5.039541795045455,22,5,0,10
1,49.36443833333333,2.7619633266666663,15,5,0,10
2,49.28476285714286,4.0172721621904754,21,5,0,10
3,50.13376021739132,5.041007986391304,23,5,0,10
4,50.004110217391315,3.7096282355652175,23,5,0,10
5,51.0728825,4.178377545,22,5,0,10
6,51.14046833333334,5.2143076502,15,5,0,10
7,50.90932882352941,2.9562071478235294,17,5,0,10
8,50.243006666666666,2.514950348266667,15,5,0,10
9,50.65663,5.227448513000001,15,5,0,10
0,49.307747272727276,5.039541795045455,22,6,0,10
1,49.36443833333333,2.7619633266666663,15,6,0,10
2,49.28476285714286,4.0172721621904754,21,6,0,10
3,50.13376021739132,5.041007986391304,23,6,0,10
4,50.004110217391315,3.7096282355652175,23,6,0,10
5,51.0728825,4.178377545,22,6,0,10
6,51.14046833333334,5.2143076502,15,6,0,10
7,50.90932882352941,2.9562071478235294,17,6,0,10
8,50.243006666666666,2.514950348266667,15,6,0,10
9,50.65663,5.227448513000001,15,6,0,10
0,49.922303333333346,4.302448042222223,18,0,0,11
1,50.267574411764706,3.9456806643529414,17,0,0,11
2,50.09610235294117,4.05233281982353,17,0,0,11
3,50.197890588235296,4.328419304176471,17,0,0,11
4,50.148389117647056,3.877127961058823,17,0,0,11
5,50.116165588235305,4.194118435235294,17,0,0,11
6,50.224934705882355,4.242050711823531,17,0,0,11
7,50.20735529411765,4.241618171235294,17,0,0,11
8,50.03315235294117,3.759498841764706,17,0,0,11
9,50.49770529411765,4.143622807411766,17,0,0,11
10,50.23721117647059,4.2162995958823535,17,0,0,11
0,49.316939047619044,4.650729258952382,21,1,0,11
1,50.86853944444445,3.0604798871666663,18,1,0,11
2,49.43043071428571,3.632249466857143,14,1,0,11
3,50.20095157894738,5.159842083631579,19,1,0,11
4,50.214665833333335,2.7748632245000002,18,1,0,11
5,49.493809285714285,4.6649104116428575,14,1,0,11
6,50.81610392857143,5.225851368357143,14,1,0,11
7,49.894693214285724,4.815711323785714,14,1,0,11
8,49.620920000000005,3.0170381896666667,21,1,0,11
9,51.1657580952381,4.480715172142857,21,1,0,11
10,50.90495571428572,4.251694032357142,14,1,0,11
0,49.13238,4.70674832205,20,2,0,11
1,50.90932882352941,2.9562071478235294,17,2,0,11
2,49.44236117647059,3.684559686529412,17,2,0,11
3,50.24761125000001,5.209886135,20,2,0,11
4,50.245720000000006,2.757793962421053,19,2,0,11
5,49.51939857142857,4.71384858,14,2,0,11
6,50.920696250000006,5.286857433950001,20,2,0,11
7,50.01744142857143,4.599830562428572,14,2,0,11
8,49.55425055555556,2.807931873111111,18,2,0,11
9,51.21691166666667,4.5458518201333336,15,2,0,11
10,50.90318071428572,3.9981517696428566,14,2,0,11
0,49.11516375,4.683021576150001,20,3,0,11
1,50.90932882352941,2.9562071478235294,17,3,0,11
2,49.50487937500001,3.7170834513125004,16,3,0,11
3,50.24221342105263,5.292281548684211,19,3,0,11
4,50.23206875000001,2.8038815943,20,3,0,11
5,49.532359285714286,4.853118682571429,14,3,0,11
6,50.947142222222226,5.286954761111112,18,3,0,11
7,50.072745,4.453276037411766,17,3,0,11
8,49.44422735294118,2.7113074395882353,17,3,0,11
9,51.19993875000001,4.541500617750001,16,3,0,11
10,50.89136642857143,4.061864089999999,14,3,0,11
0,49.088128749999996,4.5819067376,20,4,0,11
1,50.90932882352941,2.9562071478235294,17,4,0,11
2,49.60257394736843,3.718456266736842,19,4,0,11
3,50.24721875,5.3171834140000005,20,4,0,11
4,50.215367619047626,2.82353003852381,21,4,0,11
5,49.56061821428572,5.042481486857143,14,4,0,11
6,50.968974411764705,5.265970008117647,17,4,0,11
7,50.08649058823529,4.444651137823531,17,4,0,11
8,49.37319321428571,2.6027011629285717,14,4,0,11
9,51.21691166666667,4.5458518201333336,15,4,0,11
10,50.90318071428572,3.9981517696428566,14,4,0,11
0,49.10045571428571,4.551471677904762,21,5,0,11
1,50.90932882352941,2.9562071478235294,17,5,0,11
2,49.628961666666676,3.7510227732857153,21,5,0,11
3,50.28447416666667,5.292120443166667,18,5,0,11
4,50.19384261904762,2.7507662103809523,21,5,0,11
5,49.53896821428572,5.169233254857142,14,5,0,11
6,50.968974411764705,5.265970008117647,17,5,0,11
7,50.12996999999999,4.4341931730000015,16,5,0,11
8,49.434871785714286,2.8446593673571425,14,5,0,11
9,51.21691166666667,4.5458518201333336,15,5,0,11
10,50.90318071428572,3.9981517696428566,14,5,0,11
0,49.10707125,4.5044102109,20,6,0,11
1,50.90932882352941,2.9562071478235294,17,6,0,11
2,49.644284285714285,3.748941225000001,21,6,0,11
3,50.26526736842105,5.307059267631579,19,6,0,11
4,50.214620000000004,2.7824767428571424,21,6,0,11
5,49.47101107142858,5.163286319857143,14,6,0,11
6,50.968974411764705,5.265970008117647,17,6,0,11
7,50.12130166666665,4.497352390466668,15,6,0,11
8,49.343582500000004,2.665830165642857,14,6,0,11
9,51.19993875000001,4.541500617750001,16,6,0,11
10,50.89136642857143,4.061864089999999,14,6,0,11
0,49.09701736842105,4.488679323736842,19,7,0,11
1,50.90932882352941,2.9562071478235294,17,7,0,11
2,49.657068809523814,3.780185426095239,21,7,0,11
3,50.25621342105264,5.337938030052631,19,7,0,11
4,50.19384261904762,2.7507662103809523,21,7,0,11
5,49.427711071428575,5.112840239285715,14,7,0,11
6,50.95847277777778,5.2716497336111106,18,7,0,11
7,50.132155937499995,4.501208438500001,16,7,0,11
8,49.33995392857143,2.692515130571429,14,7,0,11
9,51.21691166666667,4.5458518201333336,15,7,0,11
10,50.90318071428572,3.9981517696428566,14,7,0,11
0,49.0935155882353,4.429143460882353,17,8,0,11
1,50.90932882352941,2.9562071478235294,17,8,0,11
2,49.657068809523814,3.780185426095239,21,8,0,11
3,50.24721305555556,5.366796929111111,18,8,0,11
4,50.19384261904762,2.7507662103809523,21,8,0,11
5,49.390095,5.098076979125,16,8,0,11
6,50.968974411764705,5.265970008117647,17,8,0,11
7,50.14898323529411,4.519871344882354,17,8,0,11
8,49.33995392857143,2.692515130571429,14,8,0,11
9,51.19993875000001,4.541500617750001,16,8,0,11
10,50.89136642857143,4.061864089999999,14,8,0,11
0,49.09955166666666,4.349337526133334,15,9,0,11
1,50.90932882352941,2.9562071478235294,17,9,0,11
2,49.657068809523814,3.780185426095239,21,9,0,11
3,50.24721305555556,5.366796929111111,18,9,0,11
4,50.19384261904762,2.7507662103809523,21,9,0,11
5,49.35211166666667,5.090255978277778,18,9,0,11
6,50.95847277777778,5.2716497336111106,18,9,0,11
7,50.14898323529411,4.519871344882354,17,9,0,11
8,49.33995392857143,2.692515130571429,14,9,0,11
9,51.21691166666667,4.5458518201333336,15,9,0,11
10,50.90318071428572,3.9981517696428566,14,9,0,11
0,49.110996785714285,4.299630153071429,14,10,0,11
1,50.90932882352941,2.9562071478235294,17,10,0,11
2,49.657068809523814,3.780185426095239,21,10,0,11
3,50.24721305555556,5.366796929111111,18,10,0,11
4,50.19384261904762,2.7507662103809523,21,10,0,11
5,49.33038578947369,5.0878867556842104,19,10,0,11
6,50.95847277777778,5.2716497336111106,18,10,0,11
7,50.142045,4.584437997000001,16,10,0,11
8,49.33995392857143,2.692515130571429,14,10,0,11
9,51.19993875000001,4.541500617750001,16,10,0,11
10,50.85422714285715,3.927478364571429,14,10,0,11
0,49.110996785714285,4.299630153071429,14,11,0,11
1,50.93178406249999,2.9255671521875,16,11,0,11
2,49.657068809523814,3.780185426095239,21,11,0,11
3,50.24721305555556,5.366796929111111,18,11,0,11
4,50.19384261904762,2.7507662103809523,21,11,0,11
5,49.33038578947369,5.0878867556842104,19,11,0,11
6,50.95847277777778,5.2716497336111106,18,11,0,11
7,50.142045,4.584437997000001,16,11,0,11
8,49.33995392857143,2.692515130571429,14,11,0,11
9,51.19993875000001,4.541500617750001,16,11,0,11
10,50.83394833333334,3.8954096121333333,15,11,0,11
0,49.110996785714285,4.299630153071429,14,12,0,11
1,50.93178406249999,2.9255671521875,16,12,0,11
2,49.657068809523814,3.780185426095239,21,12,0,11
3,50.24721305555556,5.366796929111111,18,12,0,11
4,50.19384261904762,2.7507662103809523,21,12,0,11
5,49.33038578947369,5.0878867556842104,19,12,0,11
6,50.95847277777778,5.2716497336111106,18,12,0,11
7,50.142045,4.584437997000001,16,12,0,11
8,49.33995392857143,2.692515130571429,14,12,0,11
9,51.19993875000001,4.541500617750001,16,12,0,11
10,50.83394833333334,3.8954096121333333,15,12,0,11
0,50.227027812500005,4.08648596225,16,0,0,12
1,50.1133559375,4.1143124506875,16,0,0,12
2,49.9796496875,4.228994264250001,16,0,0,12
3,50.041698124999996,3.8379663423125,16,0,0,12
4,49.82587,3.90572497475,16,0,0,12
5,50.4750496875,4.536879459500001,16,0,0,12
6,50.337213750000004,4.0136254185624995,16,0,0,12
7,49.98228093750001,3.8295902285000003,16,0,0,12
8,50.398773333333345,3.9589791286,15,0,0,12
9,50.35733333333334,4.219846827599999,15,0,0,12
10,49.99671333333333,4.341970781466667,15,0,0,12
11,50.403000000000006,4.3858617599333325,15,0,0,12
0,50.22944692307693,4.0041530706923085,13,1,0,12
1,49.58504884615385,4.455976771384616,13,1,0,12
2,49.303945,4.752314773153847,13,1,0,12
3,50.045479615384615,2.8996757310769237,13,1,0,12
4,49.3122752631579,3.836405149368421,19,1,0,12
5,50.97184894736843,5.082704031684212,19,1,0,12
6,50.74498730769231,2.9872545478461534,13,1,0,12
7,49.58179205882353,2.9362146027647062,17,1,0,12
8,50.95022147058824,3.2394395217647056,17,1,0,12
9,50.863898846153845,4.821613574384615,13,1,0,12
10,49.73127657894737,5.024903996315791,19,1,0,12
11,50.71938447368421,4.924311710473685,19,1,0,12
0,50.171496923076916,4.090689251307693,13,2,0,12
1,49.66383538461538,4.256963626307693,13,2,0,12
2,49.184302894736845,4.864771021947369,19,2,0,12
3,50.10004236842106,2.872921417105263,19,2,0,12
4,49.24748730769231,3.835206941076923,13,2,0,12
5,51.10038973684211,5.206566855368422,19,2,0,12
6,50.70363,2.726780965066667,15,2,0,12
7,49.36215333333334,2.729243323933333,15,2,0,12
8,51.0901623076923,3.5326913210769226,13,2,0,12
9,51.028115588235295,4.414146062058824,17,2,0,12
10,49.88363617647059,5.262796714705882,17,2,0,12
11,50.46709166666666,5.1910440084,15,2,0,12
0,50.18984321428571,4.123901489928572,14,3,0,12
1,49.668456666666664,4.195101252466667,15,3,0,12
2,49.220532500000004,4.991697625388889,18,3,0,12
3,50.04115157894737,2.892730266263158,19,3,0,12
4,49.17553071428572,3.938871210857143,14,3,0,12
5,51.081497631578955,5.192950166526315,19,3,0,12
6,50.66147147058823,2.6836088942941174,17,3,0,12
7,49.29697384615384,2.7571265383076926,13,3,0,12
8,51.071925769230766,3.6380861803846147,13,3,0,12
9,51.06350970588235,4.3459920137647075,17,3,0,12
10,49.927793333333334,5.278342529800001,15,3,0,12
11,50.46945392857143,5.2398001622857135,14,3,0,12
0,50.214920000000006,4.154881742769232,13,4,0,12
1,49.70281666666666,4.1517976255999995,15,4,0,12
2,49.256000263157894,5.040523506736842,19,4,0,12
3,50.006384473684214,2.9319288523684213,19,4,0,12
4,49.18942468750001,3.9943762404375,16,4,0,12
5,51.081497631578955,5.192950166526315,19,4,0,12
6,50.643251944444444,2.6733342276666665,18,4,0,12
7,49.38212769230769,2.9205701564615385,13,4,0,12
8,51.0901623076923,3.5326913210769226,13,4,0,12
9,51.06641531250001,4.367737021125001,16,4,0,12
10,49.9844276923077,5.296972175923078,13,4,0,12
11,50.46945392857143,5.2398001622857135,14,4,0,12
0,50.20560076923076,4.097904292384617,13,5,0,12
1,49.714766875,4.1382590298125,16,5,0,12
2,49.256000263157894,5.040523506736842,19,5,0,12
3,50.024908888888895,2.9146227868888896,18,5,0,12
4,49.15231642857143,4.064027932071428,14,5,0,12
5,51.081497631578955,5.192950166526315,19,5,0,12
6,50.643251944444444,2.6733342276666665,18,5,0,12
7,49.28472535714286,2.8329857541428574,14,5,0,12
8,51.071925769230766,3.6380861803846147,13,5,0,12
9,51.06350970588235,4.3459920137647075,17,5,0,12
10,49.9844276923077,5.296972175923078,13,5,0,12
11,50.46945392857143,5.2398001622857135,14,5,0,12
0,50.28306807692307,4.265114433076923,13,6,0,12
1,49.714766875,4.1382590298125,16,6,0,12
2,49.256000263157894,5.040523506736842,19,6,0,12
3,50.006384473684214,2.9319288523684213,19,6,0,12
4,49.17053333333333,4.027337819733334,15,6,0,12
5,51.081497631578955,5.192950166526315,19,6,0,12
6,50.643251944444444,2.6733342276666665,18,6,0,12
7,49.28157769230769,2.7768584244615386,13,6,0,12
8,51.0901623076923,3.5326913210769226,13,6,0,12
9,51.06641531250001,4.367737021125001,16,6,0,12
10,49.9844276923077,5.296972175923078,13,6,0,12
11,50.46945392857143,5.2398001622857135,14,6,0,12
0,50.24691807692307,4.219577306076924,13,7,0,12
1,49.714766875,4.1382590298125,16,7,0,12
2,49.256000263157894,5.040523506736842,19,7,0,12
3,50.006384473684214,2.9319288523684213,19,7,0,12
4,49.17053333333333,4.027337819733334,15,7,0,12
5,51.081497631578955,5.192950166526315,19,7,0,12
6,50.643251944444444,2.6733342276666665,18,7,0,12
7,49.28157769230769,2.7768584244615386,13,7,0,12
8,51.071925769230766,3.6380861803846147,13,7,0,12
9,51.06350970588235,4.3459920137647075,17,7,0,12
10,49.9844276923077,5.296972175923078,13,7,0,12
11,50.481719999999996,5.2754599889230755,13,7,0,12
0,50.24691807692307,4.219577306076924,13,8,0,12
1,49.714766875,4.1382590298125,16,8,0,12
2,49.256000263157894,5.040523506736842,19,8,0,12
3,50.006384473684214,2.9319288523684213,19,8,0,12
4,49.17053333333333,4.027337819733334,15,8,0,12
5,51.081497631578955,5.192950166526315,19,8,0,12
6,50.643251944444444,2.6733342276666665,18,8,0,12
7,49.28157769230769,2.7768584244615386,13,8,0,12
8,51.071925769230766,3.6380861803846147,13,8,0,12
9,51.06350970588235,4.3459920137647075,17,8,0,12
10,49.9844276923077,5.296972175923078,13,8,0,12
11,50.481719999999996,5.2754599889230755,13,8,0,12
0,50.111110000000004,4.341421833666667,15,0,0,13
1,50.15668333333333,3.738939143466667,15,0,0,13
2,49.48892000000001,3.5880530332,15,0,0,13
3,50.133945,4.125940600733333,15,0,0,13
4,50.318038333333334,4.378716401666667,15,0,0,13
5,50.22279833333334,4.1879649304,15,0,0,13
6,50.15949142857143,4.047590961785715,14,0,0,13
7,50.520321785714295,4.088769311785715,14,0,0,13
8,50.306098571428564,3.8959114427857147,14,0,0,13
9,50.11759857142858,4.524367175928572,14,0,0,13
10,50.20055214285715,4.520731727785714,14,0,0,13
11,50.14881464285714,3.926062427571428,14,0,0,13
12,50.44563785714287,4.213824375928572,14,0,0,13
0,49.410374166666664,4.801656435416667,12,1,0,13
1,50.05691852941177,2.810586472058824,17,1,0,13
2,49.201787647058836,3.5934132147058824,17,1,0,13
3,49.49517416666668,4.363907234416668,12,1,0,13
4,50.85207,5.189311321166666,12,1,0,13
5,50.558830416666666,4.848853525833333,12,1,0,13
6,49.71423666666667,3.3534365625833336,12,1,0,13
7,51.16595235294118,3.9049341429999997,17,1,0,13
8,50.7250028125,2.8260343508125,16,1,0,13
9,49.62558911764705,5.0437398127058835,17,1,0,13
10,50.28531666666666,5.297252992533333,15,1,0,13
11,49.81744291666667,3.1472987381666666,12,1,0,13
12,51.06706411764706,4.725457696647059,17,1,0,13
0,49.220305937499994,4.9665857555625,16,2,0,13
1,50.14952,2.589848408916667,12,2,0,13
2,49.11023764705883,3.3474789967647056,17,2,0,13
3,49.497368076923074,4.214528341461538,13,2,0,13
4,50.979798333333335,5.327377353066668,15,2,0,13
5,50.433928333333334,4.507751902583332,12,2,0,13
6,49.76532,3.6270464028333333,12,2,0,13
7,51.143981764705885,3.8383547818235293,17,2,0,13
8,50.73140382352942,2.7662261437058824,17,2,0,13
9,49.77514115384615,5.043254527,13,2,0,13
10,50.246693529411765,5.324747692117647,17,2,0,13
11,49.88889291666666,3.0590689256666668,12,2,0,13
12,51.099055,4.6413077518,15,2,0,13
0,49.16628562500001,5.005950314625,16,3,0,13
1,50.227690833333334,2.5039849455833334,12,3,0,13
2,49.12384678571429,3.134473819142857,14,3,0,13
3,49.40282892857143,4.199611757857142,14,3,0,13
4,50.967307500000004,5.3299290851875005,16,3,0,13
5,50.36969307692308,4.345350485923077,13,3,0,13
6,49.802809583333335,3.7008042106666665,12,3,0,13
7,51.124300357142864,3.7432322965,14,3,0,13
8,50.76813166666667,2.800547809066667,15,3,0,13
9,49.77055571428571,5.018291959428572,14,3,0,13
10,50.285862647058835,5.302853562941176,17,3,0,13
11,49.86096464285715,3.0366749353571434,14,3,0,13
12,51.141502352941174,4.595725413294118,17,3,0,13
0,49.178883333333346,5.052069840666666,15,4,0,13
1,50.26644857142857,2.485536618785715,14,4,0,13
2,49.156245000000006,2.8924389685,12,4,0,13
3,49.26137166666667,4.169630524133333,15,4,0,13
4,50.98145676470588,5.310671186352941,17,4,0,13
5,50.345146785714284,4.3594795069285714,14,4,0,13
6,49.76533875000001,3.7955316005,12,4,0,13
7,51.105935384615385,3.7053101359999996,13,4,0,13
8,50.8095373076923,2.866040293846154,13,4,0,13
9,49.78899812499999,5.024157508312499,16,4,0,13
10,50.321091666666675,5.324009117466668,15,4,0,13
11,49.882631666666676,3.1152756508000006,15,4,0,13
12,51.15063176470588,4.550647506117647,17,4,0,13
0,49.178883333333346,5.052069840666666,15,5,0,13
1,50.26644857142857,2.485536618785715,14,5,0,13
2,49.32095125,2.952679217916667,12,5,0,13
3,49.15703730769231,4.155864427384615,13,5,0,13
4,51.02216264705882,5.258068667235295,17,5,0,13
5,50.311098846153854,4.361049977384615,13,5,0,13
6,49.685973125000004,3.8969231720000006,16,5,0,13
7,51.10173666666666,3.668954505,12,5,0,13
8,50.8095373076923,2.866040293846154,13,5,0,13
9,49.81914205882352,5.071119433823529,17,5,0,13
10,50.383277142857146,5.359048674928571,14,5,0,13
11,49.92996500000001,3.1649000846,15,5,0,13
12,51.13899941176471,4.470200932882354,17,5,0,13
0,49.178883333333346,5.052069840666666,15,6,0,13
1,50.26644857142857,2.485536618785715,14,6,0,13
2,49.24063666666667,2.74205719,12,6,0,13
3,49.10909083333333,4.129285681,12,6,0,13
4,51.03045382352941,5.263017968294118,17,6,0,13
5,50.311098846153854,4.361049977384615,13,6,0,13
6,49.675495000000005,3.9342532204117653,17,6,0,13
7,51.10173666666666,3.668954505,12,6,0,13
8,50.8095373076923,2.866040293846154,13,6,0,13
9,49.81914205882352,5.071119433823529,17,6,0,13
10,50.40972166666667,5.359659101066667,15,6,0,13
11,49.95413250000001,3.184002566142858,14,6,0,13
12,51.13070823529411,4.46525163182353,17,6,0,13
0,49.178883333333346,5.052069840666666,15,7,0,13
1,50.26644857142857,2.485536618785715,14,7,0,13
2,49.34956583333334,2.8977448996666673,12,7,0,13
3,49.10909083333333,4.129285681,12,7,0,13
4,51.03045382352941,5.263017968294118,17,7,0,13
5,50.29183071428571,4.324589369071428,14,7,0,13
6,49.64205088235295,3.9136268139411765,17,7,0,13
7,51.10173666666666,3.668954505,12,7,0,13
8,50.8095373076923,2.866040293846154,13,7,0,13
9,49.81914205882352,5.071119433823529,17,7,0,13
10,50.383277142857146,5.359048674928571,14,7,0,13
11,49.95413250000001,3.184002566142858,14,7,0,13
12,51.13070823529411,4.46525163182353,17,7,0,13
0,49.178883333333346,5.052069840666666,15,8,0,13
1,50.26644857142857,2.485536618785715,14,8,0,13
2,49.34956583333334,2.8977448996666673,12,8,0,13
3,49.10909083333333,4.129285681,12,8,0,13
4,51.03045382352941,5.263017968294118,17,8,0,13
5,50.29183071428571,4.324589369071428,14,8,0,13
6,49.64205088235295,3.9136268139411765,17,8,0,13
7,51.10173666666666,3.668954505,12,8,0,13
8,50.8095373076923,2.866040293846154,13,8,0,13
9,49.81914205882352,5.071119433823529,17,8,0,13
10,50.383277142857146,5.359048674928571,14,8,0,13
11,49.95413250000001,3.184002566142858,14,8,0,13
12,51.13070823529411,4.46525163182353,17,8,0,13
0,50.00656107142858,4.384194262285715,14,0,0,14
1,49.91919142857143,3.988596010785714,14,0,0,14
2,49.89047,3.5342980975714284,14,0,0,14
3,50.335091428571424,3.9847717709999997,14,0,0,14
4,50.13919678571428,4.244585302857144,14,0,0,14
5,50.3222575,4.564245768428571,14,0,0,14
6,50.16036038461539,4.176701507615385,13,0,0,14
7,50.13916999999999,4.16768270623077,13,0,0,14
8,50.15407961538461,4.2474235071538455,13,0,0,14
9,50.47701038461538,4.215625715769232,13,0,0,14
10,50.485408461538455,3.947209505923077,13,0,0,14
11,50.36394884615385,3.759464649461538,13,0,0,14
12,50.07255846153846,4.0893155785384625,13,0,0,14
13,50.029993076923084,4.369458836692307,13,0,0,14
0,49.352565000000006,4.983580124866667,15,1,0,14
1,49.433560625000005,4.0193139755,16,1,0,14
2,49.62212937500001,2.9008750883125,16,1,0,14
3,50.68477227272728,3.102664636727273,11,1,0,14
4,49.7107040909091,5.029668742909092,11,1,0,14
5,50.5932684375,5.126036892375001,16,1,0,14
6,50.48245636363636,4.286405060181819,11,1,0,14
7,49.51371545454546,3.452198400818182,11,1,0,14
8,50.62023363636364,5.390434066363637,11,1,0,14
9,51.066579374999996,4.7720036505625,16,1,0,14
10,51.1077075,3.8128655325,16,1,0,14
11,50.5916575,2.706955871625,16,1,0,14
12,49.56024272727273,3.4306378730909084,11,1,0,14
13,49.80284954545455,4.971138949909091,11,1,0,14
0,49.177375000000005,4.981260086066667,15,2,0,14
1,49.31018093750001,4.10680677475,16,2,0,14
2,49.5818825,2.6831045959999997,16,2,0,14
3,50.75927681818182,3.047273888636364,11,2,0,14
4,49.62780181818182,5.1335159987272725,11,2,0,14
5,50.566765454545454,5.036729284545455,11,2,0,14
6,50.44659857142858,4.261286097142858,14,2,0,14
7,49.49466090909091,3.6292479447272723,11,2,0,14
8,50.72580958333333,5.523630162666667,12,2,0,14
9,51.15779812500001,4.8912049653125,16,2,0,14
10,51.1360075,3.8897161136874994,16,2,0,14
11,50.486171562500004,2.5221836680625005,16,2,0,14
12,49.87828136363637,3.5790940728181826,11,2,0,14
13,50.00680125,4.96866195875,12,2,0,14
0,49.142079615384624,5.006123652846155,13,3,0,14
1,49.23001333333333,4.1740943964,15,3,0,14
2,49.447073571428575,2.6054507429285714,14,3,0,14
3,50.864909999999995,2.9047936835333337,15,3,0,14
4,49.61338590909092,5.170528391545455,11,3,0,14
5,50.47684272727274,5.036285690272726,11,3,0,14
6,50.49175333333333,4.252598456916667,12,3,0,14
7,49.44589727272728,3.531681859909091,11,3,0,14
8,50.81250749999999,5.474789617333333,12,3,0,14
9,51.1464684375,4.9369950944375,16,3,0,14
10,51.13055281250001,3.9546389390625,16,3,0,14
11,50.339603333333336,2.50942077175,12,3,0,14
12,49.95374968750001,3.517342253000001,16,3,0,14
13,50.01468785714285,5.014937278214288,14,3,0,14
0,49.142079615384624,5.006123652846155,13,4,0,14
1,49.23001333333333,4.1740943964,15,4,0,14
2,49.37319321428571,2.6027011629285717,14,4,0,14
3,50.88138874999999,2.9319016545625,16,4,0,14
4,49.61338590909092,5.170528391545455,11,4,0,14
5,50.445701818181824,5.1030250570909095,11,4,0,14
6,50.450517727272725,4.232268081909091,11,4,0,14
7,49.52702227272728,3.559520477818182,11,4,0,14
8,50.848738749999995,5.439017645333334,12,4,0,14
9,51.126754375000004,4.924086772125,16,4,0,14
10,51.13305125,4.0195998858125,16,4,0,14
11,50.339603333333336,2.50942077175,12,4,0,14
12,49.962621562500004,3.500609085687501,16,4,0,14
13,50.01468785714285,5.014937278214288,14,4,0,14
0,49.142079615384624,5.006123652846155,13,5,0,14
1,49.19723071428571,4.173248706928571,14,5,0,14
2,49.29461583333333,2.6052127365000004,12,5,0,14
3,50.88138874999999,2.9319016545625,16,5,0,14
4,49.61338590909092,5.170528391545455,11,5,0,14
5,50.413835909090906,5.1748934820909085,11,5,0,14
6,50.450517727272725,4.232268081909091,11,5,0,14
7,49.55592192307692,3.716729606615384,13,5,0,14
8,50.92383041666667,5.445244137166667,12,5,0,14
9,51.0923434375,4.8700073610625,16,5,0,14
10,51.13305125,4.0195998858125,16,5,0,14
11,50.303145,2.4974945365384618,13,5,0,14
12,49.967802812500004,3.3658627199375,16,5,0,14
13,50.01468785714285,5.014937278214288,14,5,0,14
0,49.142079615384624,5.006123652846155,13,6,0,14
1,49.096440454545466,4.181341000909091,11,6,0,14
2,49.25028590909091,2.5906028786363637,11,6,0,14
3,50.88138874999999,2.9319016545625,16,6,0,14
4,49.61338590909092,5.170528391545455,11,6,0,14
5,50.40441230769231,5.248823245846153,13,6,0,14
6,50.38977681818181,4.165014269,11,6,0,14
7,49.564837187500004,3.830310298875,16,6,0,14
8,50.97633730769231,5.396642963692307,13,6,0,14
9,51.08154833333334,4.7793060124,15,6,0,14
10,51.13305125,4.0195998858125,16,6,0,14
11,50.303145,2.4974945365384618,13,6,0,14
12,49.931066875000006,3.28726067325,16,6,0,14
13,50.00588153846154,4.964764889538461,13,6,0,14
0,49.142079615384624,5.006123652846155,13,7,0,14
1,49.096440454545466,4.181341000909091,11,7,0,14
2,49.219531363636364,2.6731576117272726,11,7,0,14
3,50.88138874999999,2.9319016545625,16,7,0,14
4,49.61338590909092,5.170528391545455,11,7,0,14
5,50.401781666666665,5.281703988266667,15,7,0,14
6,50.437045000000005,4.336050646818182,11,7,0,14
7,49.59252000000001,3.8738724451874997,16,7,0,14
8,51.01741807692308,5.356501478,13,7,0,14
9,51.11382576923078,4.740019488153846,13,7,0,14
10,51.11802625000001,4.010143666125,16,7,0,14
11,50.26644857142857,2.485536618785715,14,7,0,14
12,49.9539403125,3.2592372243750005,16,7,0,14
13,49.9980825,4.910446378166666,12,7,0,14
0,49.142079615384624,5.006123652846155,13,8,0,14
1,49.10909083333333,4.129285681,12,8,0,14
2,49.219531363636364,2.6731576117272726,11,8,0,14
3,50.88138874999999,2.9319016545625,16,8,0,14
4,49.61338590909092,5.170528391545455,11,8,0,14
5,50.40833785714286,5.317809814857142,14,8,0,14
6,50.39432227272727,4.282234042181819,11,8,0,14
7,49.630995000000006,3.88415251025,16,8,0,14
8,51.000455714285714,5.357337448642858,14,8,0,14
9,51.11382576923078,4.740019488153846,13,8,0,14
10,51.11802625000001,4.010143666125,16,8,0,14
11,50.26644857142857,2.485536618785715,14,8,0,14
12,49.959946666666674,3.2284424924666673,15,8,0,14
13,49.9980825,4.910446378166666,12,8,0,14
0,49.142079615384624,5.006123652846155,13,9,0,14
1,49.10909083333333,4.129285681,12,9,0,14
2,49.219531363636364,2.6731576117272726,11,9,0,14
3,50.88138874999999,2.9319016545625,16,9,0,14
4,49.61338590909092,5.170528391545455,11,9,0,14
5,50.40833785714286,5.317809814857142,14,9,0,14
6,50.39432227272727,4.282234042181819,11,9,0,14
7,49.630995000000006,3.88415251025,16,9,0,14
8,51.000455714285714,5.357337448642858,14,9,0,14
9,51.11382576923078,4.740019488153846,13,9,0,14
10,51.11802625000001,4.010143666125,16,9,0,14
11,50.26644857142857,2.485536618785715,14,9,0,14
12,49.959946666666674,3.2284424924666673,15,9,0,14
13,49.9980825,4.910446378166666,12,9,0,14
0,50.29693923076923,4.3302557233846155,13,0,0,15
1,49.98315653846154,4.166129178769231,13,0,0,15
2,50.16131038461539,4.136708597384615,13,0,0,15
3,50.19987576923077,4.121613834923076,13,0,0,15
4,50.02946230769232,3.6943702777692304,13,0,0,15
5,50.25818538461538,4.255767201461539,13,0,0,15
